"","STRING","MEANING","AGE","bin"
"21030","faugh","disgusting",17,"(16,17]"
"21031","fay","a fairy",17,"(16,17]"
"21032","fecal","dealing with waste matter",14.3622272727273,"(14,15]"
"21033","feckless","without effect",15.2,"(15,16]"
"21034","federated","joined together",17,"(16,17]"
"21035","federation","union of equals",14.585,"(14,15]"
"21036","fedora","a soft felt hat",14.845,"(14,15]"
"21037","feedbag","a meal",13.03,"(13,14]"
"21038","feint","a move to trick",14.865,"(14,15]"
"21039","felicitous","well chosen",15.5,"(15,16]"
"21040","feline","like a cat",13.220447979798,"(13,14]"
"21041","fellah","an Egyptian worker",13.5,"(13,14]"
"21042","felon","painful finger infection",13.8390878787879,"(13,14]"
"21043","feminist","promotes women's rights",14.53,"(14,15]"
"21044","femme","a woman",14.9935727272727,"(14,15]"
"21045","femmefatale","a seductive enchantress",17,"(16,17]"
"21046","fen","low, marshyland",16.82,"(16,17]"
"21047","ferment","unrest",15.1,"(15,16]"
"21048","fermented","soured by bacteria",17,"(16,17]"
"21049","ferocity","cruelty",14.62,"(14,15]"
"21050","fescue","a pasture grass",16.55,"(16,17]"
"21051","festal","of a feast",15.72,"(15,16]"
"21052","fester","make pus",14.1063151515152,"(14,15]"
"21053","feverfew","plant with daisy-like flowers",17,"(16,17]"
"21054","fey","psychic",17,"(16,17]"
"21055","fiance","engaged man",13.66,"(13,14]"
"21056","fibroid","a benign tumor",16.825,"(16,17]"
"21057","fiddlehead","a salad green",17,"(16,17]"
"21058","fiddlercrab","a small burrowing crab",17,"(16,17]"
"21059","fidelity","exactness",14.91,"(14,15]"
"21060","fiduciary","held in trust",16.355,"(16,17]"
"21061","fieldpiece","wheeled cannon",17,"(16,17]"
"21062","fiendish","savagely cruel",14.525,"(14,15]"
"21063","fifthcolumn","internal spies",17,"(16,17]"
"21064","figleaf","a covering",17,"(16,17]"
"21065","figuration","form, arrangement",17,"(16,17]"
"21066","figuratively","not literally",17,"(16,17]"
"21067","figurehead","head in name only",14.555,"(14,15]"
"21068","filbert","hazelnut",15.365,"(15,16]"
"21069","filetmignon","a choice steak",17,"(16,17]"
"21070","filibuster","delay passing law",15.935,"(15,16]"
"21071","fillthebill","to be adequate",17,"(16,17]"
"21072","fille","a girl",17,"(16,17]"
"21073","filmography","a list of films used",17,"(16,17]"
"21074","finality","being finished",14.75,"(14,15]"
"21075","finders","small pieces",11.53,"(11,12]"
"21076","finery","showy clothes",13.686075,"(13,14]"
"21077","fingerman","criminal who finds the victims",17,"(16,17]"
"21078","fingerling","a small fish",17,"(16,17]"
"21079","fingerstall","a finger shield",17,"(16,17]"
"21080","finical","hard to please",17,"(16,17]"
"21081","finished","polished",11.5452383838384,"(11,12]"
"21082","firedog","a log support in fireplace",17,"(16,17]"
"21083","firth","a narrow sea inlet",14.665,"(14,15]"
"21084","fishmonger","deals in fish",15.325,"(15,16]"
"21085","fishwife","a rough-talking woman",14.835,"(14,15]"
"21086","fission","a splitting",15.86,"(15,16]"
"21087","fistula","a tubelike sore",16.5,"(16,17]"
"21088","fitful","stormy, feverish",14.69,"(14,15]"
"21089","fitly","properly",17,"(16,17]"
"21090","fittings","fixtures",17,"(16,17]"
"21091","fiver","a five-dollar bill",14.43,"(14,15]"
"21092","fivish","around five o'clock",17,"(16,17]"
"21093","fixation","an emotional attachment",14.165,"(14,15]"
"21094","fixedly","without change",17,"(16,17]"
"21095","fixity","permanence",17,"(16,17]"
"21096","fizzleout","to fail",17,"(16,17]"
"21097","flagging","drooping, tired",11.251371875,"(11,12]"
"21098","flagon","a container for liquids",15.155,"(15,16]"
"21099","flag-waver","a too-patriotic person",17,"(16,17]"
"21100","flail","to beat grain from stalks",14.14098046875,"(14,15]"
"21101","flak","anti-aircraft fire",14.9313548387097,"(14,15]"
"21102","flamboyant","showy",14.735,"(14,15]"
"21103","flanker","an attack on the sides",14.75,"(14,15]"
"21104","flannelboard","a visual aid",17,"(16,17]"
"21105","flapdoodle","nonsense",16.835,"(16,17]"
"21106","flashing","watertight metal trimming",11.9420270833333,"(11,12]"
"21107","flatanswer","one answer that won't change",17,"(16,17]"
"21108","flatrate","an unchanging sum",17,"(16,17]"
"21109","flatware","plates and silverware",14.75,"(14,15]"
"21110","flaunt","show off",13.70542578125,"(13,14]"
"21111","flautis","a flute player",17,"(16,17]"
"21112","flaxen","light yellow",17,"(16,17]"
"21113","flay","to strip off skin",14.645,"(14,15]"
"21114","fledgling","a beginner",15.555,"(15,16]"
"21115","fleeting","soon gone",17,"(16,17]"
"21116","fleshly","sensual",17,"(16,17]"
"21117","flivver","an old automobile",16.375,"(16,17]"
"21118","flog","whip hard",14.02902734375,"(14,15]"
"21119","floodplain","a plain of flood soil",17,"(16,17]"
"21120","flophouse","cheap hotel",15.395,"(15,16]"
"21121","florescent","blossoming",14,"(13,14]"
"21122","flotation","getting started",12.63,"(12,13]"
"21123","flotsam","goods found floating",14.775,"(14,15]"
"21124","flowing","hanging loosely",12.044264516129,"(12,13]"
"21125","flubdub","fancy nonsense",17,"(16,17]"
"21126","fluctuate","change continually",14.61,"(14,15]"
"21127","fluctuation","continual change",14.265,"(14,15]"
"21128","fluiddrive","liquid clutch",17,"(16,17]"
"21129","fluidity","liquid quality",15.305,"(15,16]"
"21130","fluke","a lucky chance",13.5702276785714,"(13,14]"
"21131","flunky","a helper or servant",13.335,"(13,14]"
"21132","fluoride","fluorine compound",13.335,"(13,14]"
"21133","flushwith","level or even with",17,"(16,17]"
"21134","fluting","decorative grooving",17,"(16,17]"
"21135","flux","an unnatural body discharge",15.0918046875,"(15,16]"
"21136","flyblown","spoiled, tainted",15.8,"(15,16]"
"21137","fly-by-night","not reliable",17,"(16,17]"
"21138","flycatcher","kind of bird",12.475,"(12,13]"
"21139","flyways","bird routes",17,"(16,17]"
"21140","foal","colt",12.6238771875,"(12,13]"
"21141","fob","yo cheat",14.69,"(14,15]"
"21142","focal","at central point",13.5,"(13,14]"
"21143","foeman","enemy",17,"(16,17]"
"21144","foetal","refers to unborn young",14.1895363636364,"(14,15]"
"21145","foistoff","pass as genuine",17,"(16,17]"
"21146","foldingin","a way of mixing in gently",17,"(16,17]"
"21147","foliage","leaves",13.815,"(13,14]"
"21148","folio","large folded sheets",14.965,"(14,15]"
"21149","folksy","friendly and simple",14.055,"(14,15]"
"21150","folkway","a custom or habit",15.875,"(15,16]"
"21151","follicle","a small cavity",14.69,"(14,15]"
"21152","fondant","a candy",15.585,"(15,16]"
"21153","fondle","to pet",15,"(14,15]"
"21154","fondue","a melted cheese dish",14.1397272727273,"(14,15]"
"21155","font","a fountain",13.7214639784946,"(13,14]"
"21156","foolscap","kind of writing paper",14.835,"(14,15]"
"21157","footage","length in feet",13.2107242424242,"(13,14]"
"21158","foot-and-mouth","a cattle disease",17,"(16,17]"
"21159","footless","without support",17,"(16,17]"
"21160","footmark","the trace of a foot",13.735,"(13,14]"
"21161","footpads","rocket's landing pads",14.03,"(14,15]"
"21162","footstone","a gravestone",14.05,"(14,15]"
"21163","footworn","having sore feet",17,"(16,17]"
"21164","foozle","to do clumsily",17,"(16,17]"
"21165","foppery","fancy but silly dress",14.5,"(14,15]"
"21166","forasong","very cheaply",17,"(16,17]"
"21167","forgood","forever",17,"(16,17]"
"21168","formypart","as far as I'm concerned",17,"(16,17]"
"21169","foroldtimes'sake","in memory of old friends",17,"(16,17]"
"21170","forthenonce","for the time being",17,"(16,17]"
"21171","forasmuch","as, because",15.355,"(15,16]"
"21172","forbear","keep from doing",14.47,"(14,15]"
"21173","forbearance","patience",16.11,"(16,17]"
"21174","forbore","refrained from doing",14.47,"(14,15]"
"21175","fore-and-aft","bow-to-stern",17,"(16,17]"
"21176","foreclose","take over property",15.25,"(15,16]"
"21177","forefront","position far ahead",14.38,"(14,15]"
"21178","foregather","come together",17,"(16,17]"
"21179","forego","to do without",14.5115212121212,"(14,15]"
"21180","foregut","front part of the food canal",17,"(16,17]"
"21181","forehanded","done in advance",17,"(16,17]"
"21182","foreignbody","an impurity",17,"(16,17]"
"21183","forelock","hair just above forehead",14.38795,"(14,15]"
"21184","foreordain","to determine in advance",16.635,"(16,17]"
"21185","foresail","sail on boat",16.1,"(16,17]"
"21186","foreskin","part of penis",15.21,"(15,16]"
"21187","forestall","prevent from acting",14.4,"(14,15]"
"21188","foretaste","taste in advance",14.542825,"(14,15]"
"21189","forewent","gave up",17,"(16,17]"
"21190","forgeahead","to move forward slowly",17,"(16,17]"
"21191","forgo","to do without",14.5115212121212,"(14,15]"
"21192","forgone","done without",17,"(16,17]"
"21193","formaldehyde","a disinfectant",14.195,"(14,15]"
"21194","formalism","strict about form",15.69,"(15,16]"
"21195","format","general arrangement",13.9279666666667,"(13,14]"
"21196","formulation","definite statement",14.5,"(14,15]"
"21197","forte","loud",14.8269696969697,"(14,15]"
"21198","fortitude","courage to endure",14.5,"(14,15]"
"21199","fortran","a computer language",17,"(16,17]"
"21200","forwent","did without",17,"(16,17]"
"21201","fossilized","grown old-fashioned",13.08,"(13,14]"
"21202","four-bagger","home run",17,"(16,17]"
"21203","four-flusher","a bluffer",17,"(16,17]"
"21204","four-poster","a kind of bed",17,"(16,17]"
"21205","fowler","hunter",17,"(16,17]"
"21206","foyer","entrance hall",14.3040545454545,"(14,15]"
"21207","fracas","noisy quarrel",15.5,"(15,16]"
"21208","fragmentary","incomplete",15.605,"(15,16]"
"21209","framereply","compose an answer",17,"(16,17]"
"21210","framer","author of document",13.87,"(13,14]"
"21211","frangible","breakable",15.23,"(15,16]"
"21212","frankincense","scented tree gum",13.57,"(13,14]"
"21213","frappe","a milk shake",16.06,"(16,17]"
"21214","frat","a men's college society",15.9,"(15,16]"
"21215","frau","Mrs.",16.29,"(16,17]"
"21216","freeform","without prescribed rules",17,"(16,17]"
"21217","freehold","land held indefinitely",17,"(16,17]"
"21218","freemason","member of a secret society",16,"(15,16]"
"21219","freestone","kind of peach",17,"(16,17]"
"21220","free-wheeling","liberal-spending",17,"(16,17]"
"21221","frenchcuff","broad, doubled-back cuff",17,"(16,17]"
"21222","frenzy","great excitement",13.5920393939394,"(13,14]"
"21223","frequencymodulation","a type of broadcasting",17,"(16,17]"
"21224","frere","brother",17,"(16,17]"
"21225","fretwork","ornamental carving",17,"(16,17]"
"21226","fricassee","stewed meat with sauce",15.455,"(15,16]"
"21227","fricatives","f, th, s and z",17,"(16,17]"
"21228","frigate","sailing warship",15.7,"(15,16]"
"21229","frigidzone","zone near N. and S. Poles",17,"(16,17]"
"21230","frigidity","coldness",14.895,"(14,15]"
"21231","fringebenefit","an incidental profit",17,"(16,17]"
"21232","frio","cold",17,"(16,17]"
"21233","frivolity","silliness",15.5,"(15,16]"
"21234","frizzle","make small, tight curls",17,"(16,17]"
"21235","fro","back again",17,"(16,17]"
"21236","front-page","important",17,"(16,17]"
"21237","frosh","a first-year student",15,"(14,15]"
"21238","frowsy","untidy",15.3,"(15,16]"
"21239","fructose","fruit sugar",15.75,"(15,16]"
"21240","frug","a modern dance",17,"(16,17]"
"21241","frugiverous","feeding on fruit",17,"(16,17]"
"21242","fruitage","result",17,"(16,17]"
"21243","fruits","the results",10.5654916666667,"(10,11]"
"21244","frustrate","defeat",13.47682,"(13,14]"
"21245","fuchsia","a flower-bearing shrub",14.16,"(14,15]"
"21246","fuddle","to confuse",14.345,"(14,15]"
"21247","fulfill","to satisfy",13.5804848484848,"(13,14]"
"21248","full-blown","completely matured",17,"(16,17]"
"21249","fulminate","to explode violently",16.41,"(16,17]"
"21250","fulminateagainst","denounce violently",17,"(16,17]"
"21251","fundamentalist","take Bible literally",16.275,"(16,17]"
"21252","fungible","can take many roles",15.31,"(15,16]"
"21253","fungoid","like mushrooms or mold",17,"(16,17]"
"21254","furbelows","fancy trimmings",15.31,"(15,16]"
"21255","furl","roll up",14.625,"(14,15]"
"21256","furtherance","advancement",15.365,"(15,16]"
"21257","furthermost","most distant",14.315,"(14,15]"
"21258","furtive","slyly done",15.77,"(15,16]"
"21259","furze","an evergreen shrub",15.43,"(15,16]"
"21260","fuselage","body of airplane",14.735,"(14,15]"
"21261","fusible","can be melted",17,"(16,17]"
"21262","fusillade","continued firing",17,"(16,17]"
"21263","futurism","an art movement",17,"(16,17]"
"21264","gabbro","a basic igneous rock",17,"(16,17]"
"21265","gable","part of house",14.2681090909091,"(14,15]"
"21266","gad","a mild oath",13.925,"(13,14]"
"21267","gainer","a back somersault dive",13.56,"(13,14]"
"21268","gainst","against",17,"(16,17]"
"21269","gaiter","aleg covering",17,"(16,17]"
"21270","galactic","about stars",13.645,"(13,14]"
"21271","galling","irritating",14.965,"(14,15]"
"21272","gallivant","to gad about",14.75,"(14,15]"
"21273","gallus","suspenders",17,"(16,17]"
"21274","galvanism","chemically produced electricity",17,"(16,17]"
"21275","gambit","a chess term",14.94,"(14,15]"
"21276","gambrelroof","a double-sloped roof",17,"(16,17]"
"21277","gamester","a gambler",17,"(16,17]"
"21278","gamin","a street urchin",17,"(16,17]"
"21279","gaming","gambling",13.445,"(13,14]"
"21280","gaminghouse","a betting place",17,"(16,17]"
"21281","gamma","a Greek letter",15.4245,"(15,16]"
"21282","gamy","has wild or tainted flavor",14.775,"(14,15]"
"21283","ganglion","mass of nerve tissue",15.43,"(15,16]"
"21284","gantlet","an armored glove",17,"(16,17]"
"21285","gantrycrane","rocket-servicing machine",17,"(16,17]"
"21286","garbanzos","chick-peas",14.965,"(14,15]"
"21287","garble","to mix up",17,"(16,17]"
"21288","garcon","a waiter",15.785,"(15,16]"
"21289","gargantuan","huge",14.305,"(14,15]"
"21290","gargoyle","a stone animal figure",13.59,"(13,14]"
"21291","garland","wreath of flowers",13.9849696969697,"(13,14]"
"21292","garniture","trimming, decoration",17,"(16,17]"
"21293","garrote","to strangle",17,"(16,17]"
"21294","garrulous","very talkative",15.555,"(15,16]"
"21295","gat","a revolver",15.15,"(15,16]"
"21296","gatecrasher","uninivited guest",17,"(16,17]"
"21297","gavotte","dance in 4/4 time",14.25,"(14,15]"
"21298","gawky","awkward",14.125,"(14,15]"
"21299","gazeteer","a geography dictionary",17,"(16,17]"
"21300","gecko","a small lizard",13.66,"(13,14]"
"21301","geezer","old odd man",13.5186393939394,"(13,14]"
"21302","gelandesprung","type of ski jump",17,"(16,17]"
"21303","gelatinous","like jelly",14.79,"(14,15]"
"21304","gelded","castrated",17,"(16,17]"
"21305","gelding","a castrated animal",14.8,"(14,15]"
"21306","generalissimo","commander-in-chief",15.335,"(15,16]"
"21307","generalship","commanding skill",17,"(16,17]"
"21308","genitals","sex organs",13.41,"(13,14]"
"21309","genitive","the possessive case",15.715,"(15,16]"
"21310","gentilhomme","a gentleman",17,"(16,17]"
"21311","genus","class or kind",14.665,"(14,15]"
"21312","genushomo","mankind",17,"(16,17]"
"21313","geocentric","has earth at center",17,"(16,17]"
"21314","geomagnetism","earth magnetism",17,"(16,17]"
"21315","geometric","of regular design",13.665,"(13,14]"
"21316","geophagy","eathing earth",17,"(16,17]"
"21317","geothermal","internal heat of earth",15.56,"(15,16]"
"21318","geriatrics","study of persons",15.915,"(15,16]"
"21319","germanium","a rare metallic element",14.885,"(14,15]"
"21320","gerontology","the science studying old people",17,"(16,17]"
"21321","gestapo","secret police",17,"(16,17]"
"21322","gestate","to carry in the womb",14.97,"(14,15]"
"21323","gesundheit","health",17,"(16,17]"
"21324","getthegate","to be fired, dismissed",17,"(16,17]"
"21325","ghost-writer","writes speeches for another",17,"(16,17]"
"21326","ghoul","a grave robber",13.40209375,"(13,14]"
"21327","gibe","sneering remark",15.165,"(15,16]"
"21328","gilamonster","a large, poisonous lizard",17,"(16,17]"
"21329","gild","make bright, attractive",14.71,"(14,15]"
"21330","gilded","coated with gold",15.12,"(15,16]"
"21331","gilding","thin layer of gold",14.71,"(14,15]"
"21332","ginaround","to do odd jobs",17,"(16,17]"
"21333","gink","a guy",15.3,"(15,16]"
"21334","ginningaround","fooling around",17,"(16,17]"
"21335","ginseng","plant used by Chinese",15.66,"(15,16]"
"21336","gird","to surround",14.915,"(14,15]"
"21337","giveout","to get tired",17,"(16,17]"
"21338","giveriseto","to cause",17,"(16,17]"
"21339","givethego-by","to pass up",17,"(16,17]"
"21340","giveway","to collapse",17,"(16,17]"
"21341","given","agreed upon",10.5482735416667,"(10,11]"
"21342","givento","in the habit of",17,"(16,17]"
"21343","glace","ice",14.275,"(14,15]"
"21344","glassy-eyed","without expression",17,"(16,17]"
"21345","glister","to sparkle",17,"(16,17]"
"21346","gloaming","twilight",14.615,"(14,15]"
"21347","gloat","laugh at other's failure",13.81237109375,"(13,14]"
"21348","globule","a small drop",14.665,"(14,15]"
"21349","gloria","a song of praise",17,"(16,17]"
"21350","gloxinia","a flowering house plant",17,"(16,17]"
"21351","glug","to gurgle",17,"(16,17]"
"21352","gluten","sticky substance in flour",16.125,"(16,17]"
"21353","gluttonforpunishment","can ""take it""",17,"(16,17]"
"21354","gnarl","knot on tree",14.175,"(14,15]"
"21355","gnash","grind together",14.19458203125,"(14,15]"
"21356","gnostic","relating to spiritual knowledge",17,"(16,17]"
"21357","gobust","go to ruin",17,"(16,17]"
"21358","godown","to set in the sky",17,"(16,17]"
"21359","goround","to be enough",17,"(16,17]"
"21360","gounder","to fail in business",17,"(16,17]"
"21361","goad","nag into action",15.07,"(15,16]"
"21362","goalkeeper","guards goal",12.5,"(12,13]"
"21363","gobbledegook","confusing speech, writing",17,"(16,17]"
"21364","go-by","intentional neglect",17,"(16,17]"
"21365","godhead","the deity",15.00315,"(15,16]"
"21366","godliness","saintliness",13.07,"(13,14]"
"21367","godspeed!","good luck!",17,"(16,17]"
"21368","goggle","roll eyes foolishly",12.9755333333333,"(12,13]"
"21369","goingon","happening",17,"(16,17]"
"21370","goings-on","funny actions",17,"(16,17]"
"21371","golddigger","interested in man's money",17,"(16,17]"
"21372","goldbricking","loafing",17,"(16,17]"
"21373","goldenrule","a religious rule of conduct",17,"(16,17]"
"21374","gonad","creates reproductive cells",14.335,"(14,15]"
"21375","goneon","in love with",17,"(16,17]"
"21376","gonorrhea","a venereal disease",15.97,"(15,16]"
"21377","goody-goody","sissy",17,"(16,17]"
"21378","gook","dirt",14.375,"(14,15]"
"21379","goop","a goof",12.06,"(12,13]"
"21380","gorgonzola","white Italian cheese",16.165,"(16,17]"
"21381","gothicnovel","fiction using grotesque, supernatural elements",17,"(16,17]"
"21382","gouache","a water-color method",17,"(16,17]"
"21383","governance","control",14.5,"(14,15]"
"21384","governess","private woman teacher",14.945,"(14,15]"
"21385","goy","a non-Jew",16.335,"(16,17]"
"21386","gracenote","a musical ornament",17,"(16,17]"
"21387","gracious","pleasant",12.75,"(12,13]"
"21388","gradation","change by steps",15.585,"(15,16]"
"21389","gradient","ramp or slope",15.21,"(15,16]"
"21390","graduated","marked for measuring",13.2892,"(13,14]"
"21391","grail","sacred cup",14.3728467741935,"(14,15]"
"21392","gramophone","a record player",14.625,"(14,15]"
"21393","grandiloquent","high-sounding",17,"(16,17]"
"21394","grandiose","impressively grand",15.16,"(15,16]"
"21395","grandsire","a grandfather",15.27,"(15,16]"
"21396","grange","an organization of farmers",17,"(16,17]"
"21397","grantee","receiver of benefits",17,"(16,17]"
"21398","grantor","maker of a grant",17,"(16,17]"
"21399","granulation","a roughening of surface",17,"(16,17]"
"21400","grapheme","letter representing sound",17,"(16,17]"
"21401","grass-roots","rural in background",17,"(16,17]"
"21402","gratia","thanks",17,"(16,17]"
"21403","gratin","crumbs or grated cheese",15.7,"(15,16]"
"21404","gravure","a printing plate",17,"(16,17]"
"21405","graymatter","brains",17,"(16,17]"
"21406","greaser","unfriendly term for a Mexican",14.905,"(14,15]"
"21407","greatcircle","equator, prime meridian, etc.",17,"(16,17]"
"21408","grebe","a diving bird",17,"(16,17]"
"21409","greenalert","a ""stand-by"" signal",17,"(16,17]"
"21410","greengage","kind of plum",17,"(16,17]"
"21411","greening","a green apply",17,"(16,17]"
"21412","greenwood","the forest",17,"(16,17]"
"21413","grenadier","foot soldier",14.365,"(14,15]"
"21414","grievously","seriously",17,"(16,17]"
"21415","griffin","a mythical creature",17,"(16,17]"
"21416","grilse","a young salmon",17,"(16,17]"
"21417","grimace","ugly or funny smile",14.1200675,"(14,15]"
"21418","gristmill","grinds grain",14.585,"(14,15]"
"21419","groaner","a crooner",17,"(16,17]"
"21420","grosbeak","bird with a conelike bill",16.75,"(16,17]"
"21421","grossness","crudeness",12.84,"(12,13]"
"21422","grotesque","unnatural appearance",14.531296969697,"(14,15]"
"21423","grotto","cave",14.586296969697,"(14,15]"
"21424","groundless","without cause",14.36,"(14,15]"
"21425","groundnuts","peanuts",17,"(16,17]"
"21426","growler","a magnetic tester",13.81,"(13,14]"
"21427","grubstake","money for prospecting",16.855,"(16,17]"
"21428","gruyere","a light, yellow cheese",17,"(16,17]"
"21429","guaranty","giving security",14,"(13,14]"
"21430","guava","a tropical fruit",14.695,"(14,15]"
"21431","guayule","small Mexican shrub",17,"(16,17]"
"21432","gubernatorial","of the governor",15.57,"(15,16]"
"21433","guff","foolish talk",13.75,"(13,14]"
"21434","guise","manner",15.066796875,"(15,16]"
"21435","gullet","throat",15.0202,"(15,16]"
"21436","gumresin","solidified plant juice",17,"(16,17]"
"21437","gunk","dirt",12.555,"(12,13]"
"21438","gunpowder-tea","a fine green tea",17,"(16,17]"
"21439","gunrunning","smuggling weapons",15.45,"(15,16]"
"21440","gushy","silly, sentimental",12.945,"(12,13]"
"21441","gusto","pleasure",14.2240926767677,"(14,15]"
"21442","gutenmorgen","good morning",17,"(16,17]"
"21443","guttersnipe","neglected slum boy",14.335,"(14,15]"
"21444","gypsum","a mineral",15.665,"(15,16]"
"21445","gyrate","to whirl",15.335,"(15,16]"
"21446","gyroscope","top with wheel that spins",14.845,"(14,15]"
"21447","haberdashery","a man's clothing ship",14.91,"(14,15]"
"21448","habitable","can be lived in",14.585,"(14,15]"
"21449","habitant","a French-Canadian farmer",13.72,"(13,14]"
"21450","habituate","to make used to",15.325,"(15,16]"
"21451","habitude","a custom",17,"(16,17]"
"21452","hackles","neck hair or feathers",17,"(16,17]"
"21453","haemophilia","tendency to bleed heavily",15.165,"(15,16]"
"21454","haggis","Scottish food",16.21,"(16,17]"
"21455","hagridden","tormented",17,"(16,17]"
"21456","hairbreadth","very small distance",17,"(16,17]"
"21457","hairpincurve","a U-shaped turn",17,"(16,17]"
"21458","hale","strong and well",13.793625,"(13,14]"
"21459","half-baked","stupid",17,"(16,17]"
"21460","half-cocked","unprepared",14.445,"(14,15]"
"21461","halfpenny","a British coin",14.035,"(14,15]"
"21462","half-soled","shoe bottom repaired",17,"(16,17]"
"21463","half-tone","from C to C sharp",17,"(16,17]"
"21464","halide","a chemical salt",17,"(16,17]"
"21465","hallmark","a mark of authenticity",13.71,"(13,14]"
"21466","halloa","a shout",17,"(16,17]"
"21467","hallowed","holy",14.11,"(14,15]"
"21468","hammeraway","to work hard",17,"(16,17]"
"21469","handles","sells",11.6655176767677,"(11,12]"
"21470","handmaiden","a woman servant",13.465,"(13,14]"
"21471","hand-running","in a row",17,"(16,17]"
"21472","handsdown","easily",17,"(16,17]"
"21473","hand-to-hand","at close range",17,"(16,17]"
"21474","hand-to-mouth","without planning",17,"(16,17]"
"21475","hanker","to wish for, desire",14.62,"(14,15]"
"21476","hansom","kind of carriage",13.455,"(13,14]"
"21477","hanukkah","the Jewish ""Feast of Lights""",17,"(16,17]"
"21478","ha'penny","a British coin",17,"(16,17]"
"21479","haply","by chance",17,"(16,17]"
"21480","happenstance","chance",15.53,"(15,16]"
"21481","harangue","to address emotionally",16.5,"(16,17]"
"21482","hardby","very near",17,"(16,17]"
"21483","hard-bitten","stubborn",17,"(16,17]"
"21484","hard-handed","severe",17,"(16,17]"
"21485","hardness","cruelty",12.58,"(12,13]"
"21486","hardpan","hard ground",17,"(16,17]"
"21487","hard-shell","strict in religion",17,"(16,17]"
"21488","harebrained","reckless",14.835,"(14,15]"
"21489","harlot","a prostitute",14.9003666666667,"(14,15]"
"21490","harmonic","of music science",14.445,"(14,15]"
"21491","harmonics","overtones",14.7,"(14,15]"
"21492","harmonium","a small organ",16.195,"(16,17]"
"21493","harper","a harp player",17,"(16,17]"
"21494","harridan","a bad-tempered woman",17,"(16,17]"
"21495","harrow","to torment",17,"(16,17]"
"21496","harrowing","very disturbing",15.5,"(15,16]"
"21497","harrumph","noise with throat",13.73,"(13,14]"
"21498","harvestmoon","a full moon",17,"(16,17]"
"21499","hashmark","military service stripe",17,"(16,17]"
"21500","hashmarks","divide football field into 3rds",17,"(16,17]"
"21501","hashslinger","waits on table",17,"(16,17]"
"21502","hasp","door clasp",15.1,"(15,16]"
"21503","hassock","footstool",14.93,"(14,15]"
"21504","hatchet-man","paid gunman",17,"(16,17]"
"21505","hatching","making fine parallel lines",12.1854067708333,"(12,13]"
"21506","haughtily","proudly",17,"(16,17]"
"21507","hausfrau","a housewife",17,"(16,17]"
"21508","haut","high",17,"(16,17]"
"21509","hautecouture","Paris fashion",17,"(16,17]"
"21510","havana","kind of cigar",17,"(16,17]"
"21511","haw","a hawthorn tree",14.43,"(14,15]"
"21512","hayseed","a farmer",14.435,"(14,15]"
"21513","headcheese","jellied pork loaf",17,"(16,17]"
"21514","headmoney","kind of tax",17,"(16,17]"
"21515","header","a headfirst fall",13.82255,"(13,14]"
"21516","headship","leadership",17,"(16,17]"
"21517","headwork","thought",14.765,"(14,15]"
"21518","hearten","encourage",17,"(16,17]"
"21519","hearthstone","fireside",17,"(16,17]"
"21520","heartland","self-sufficient land mass",13.735,"(13,14]"
"21521","heart-rending","distressing",17,"(16,17]"
"21522","heatpump","extracts heat from air",17,"(16,17]"
"21523","heatshield","capsule coating",17,"(16,17]"
"21524","heather","low evergreen shrub",17,"(16,17]"
"21525","heaveto","to stop a ship",17,"(16,17]"
"21526","heave-ho","a rejection",17,"(16,17]"
"21527","heaves","a disease of horses",13.4184879032258,"(13,14]"
"21528","heavy-handed","harsh in action",17,"(16,17]"
"21529","hebdomad","a group of seven",17,"(16,17]"
"21530","hebdomadal","weekly",17,"(16,17]"
"21531","hecatomb","a Greek burned sacrifice",17,"(16,17]"
"21532","hectogram","100 grams",17,"(16,17]"
"21533","hectometer","equals 100 meters",17,"(16,17]"
"21534","heil!","hail!",17,"(16,17]"
"21535","heirapparent","next in line for title",17,"(16,17]"
"21536","heist","to rob",14.1571532258065,"(14,15]"
"21537","helical","spiral",14.65,"(14,15]"
"21538","heliocentric","has sun in center",17,"(16,17]"
"21539","hell-bent","strongly determined",17,"(16,17]"
"21540","hellcat","ill-tempered woman",17,"(16,17]"
"21541","heller","a rascal",17,"(16,17]"
"21542","hellfire","punishment for evil",14.19,"(14,15]"
"21543","hellion","a troublemaker",14.94,"(14,15]"
"21544","helpmeet","a wife or husband",17,"(16,17]"
"21545","hemandhaw","to hesitate",17,"(16,17]"
"21546","hemerocallis","the day lily",17,"(16,17]"
"21547","hemi-","one-half",17,"(16,17]"
"21548","hemicycle","half circle",17,"(16,17]"
"21549","hemophilia","pathological bleeding",15.165,"(15,16]"
"21550","hemorrhage","bleeding",14.76,"(14,15]"
"21551","hempen","made of fibers",17,"(16,17]"
"21552","henna","a reddish-orange dye",15.095,"(15,16]"
"21553","hennery","a place for chickens",17,"(16,17]"
"21554","hep","knows the answers",14.81,"(14,15]"
"21555","hepcat","well-informed person",16.355,"(16,17]"
"21556","heptahedral","has seven plane surfaces",17,"(16,17]"
"21557","heptameter","line with seven feet",17,"(16,17]"
"21558","heraldic","of coats-or-arms",17,"(16,17]"
"21559","herbal","a book about herbs",13.77505,"(13,14]"
"21560","herbicide","a weed killer",17,"(16,17]"
"21561","herbivorous","plant-eating",14.235,"(14,15]"
"21562","herefrom","from this place",17,"(16,17]"
